datetime,pickup_zone,ride_requests,temperature,humidity,is_raining,hour_of_day,day_of_week,is_weekend,month
2022-11-22 12:00:00,Pune_Koregaon_Park,17,13.9,75.1,0,12,1,False,11
2022-11-22 16:00:00,Pune_Koregaon_Park,15,22.2,64.7,0,16,1,False,11
2022-11-22 20:00:00,Pune_Koregaon_Park,25,25.5,61.3,0,20,1,False,11
2022-11-23 00:00:00,Pune_Koregaon_Park,19,38.5,68.5,0,0,2,False,11
2022-11-23 04:00:00,Pune_Koregaon_Park,17,22.1,87.6,0,4,2,False,11
2022-11-23 08:00:00,Pune_Koregaon_Park,24,28.8,86.1,0,8,2,False,11
2022-11-23 12:00:00,Pune_Koregaon_Park,19,30.8,83.5,0,12,2,False,11
2022-11-23 16:00:00,Pune_Koregaon_Park,16,35.3,84.4,1,16,2,False,11
2022-11-23 20:00:00,Pune_Koregaon_Park,34,30.9,75.3,1,20,2,False,11
2022-11-24 00:00:00,Pune_Koregaon_Park,18,38.3,88.7,0,0,3,False,11
2022-11-24 04:00:00,Pune_Koregaon_Park,16,40.8,62.8,0,4,3,False,11
2022-11-24 08:00:00,Pune_Koregaon_Park,25,33.5,78.2,0,8,3,False,11
2022-11-24 12:00:00,Pune_Koregaon_Park,15,31.8,78.2,1,12,3,False,11
2022-11-24 16:00:00,Pune_Koregaon_Park,20,22.7,72.1,0,16,3,False,11
2022-11-24 20:00:00,Pune_Koregaon_Park,32,38.1,73.1,0,20,3,False,11
2022-11-25 00:00:00,Pune_Koregaon_Park,15,34.7,83.6,0,0,4,False,11
2022-11-25 04:00:00,Pune_Koregaon_Park,16,36.3,82.5,0,4,4,False,11
2022-11-25 08:00:00,Pune_Koregaon_Park,19,29.7,73.1,0,8,4,False,11
2022-11-25 12:00:00,Pune_Koregaon_Park,13,24.0,87.2,1,12,4,False,11
2022-11-25 16:00:00,Pune_Koregaon_Park,14,33.1,60.5,0,16,4,False,11
2022-11-25 20:00:00,Pune_Koregaon_Park,28,18.6,84.3,0,20,4,False,11
2022-11-26 00:00:00,Pune_Koregaon_Park,16,26.0,87.4,0,0,5,True,11
2022-11-26 04:00:00,Pune_Koregaon_Park,12,23.5,60.6,0,4,5,True,11
2022-11-26 08:00:00,Pune_Koregaon_Park,13,36.7,65.9,0,8,5,True,11
2022-11-26 12:00:00,Pune_Koregaon_Park,15,34.8,76.2,0,12,5,True,11
2022-11-26 16:00:00,Pune_Koregaon_Park,12,29.9,65.2,0,16,5,True,11
2022-11-26 20:00:00,Pune_Koregaon_Park,21,28.9,88.2,0,20,5,True,11
2022-11-27 00:00:00,Pune_Koregaon_Park,10,30.9,76.6,0,0,6,True,11
2022-11-27 04:00:00,Pune_Koregaon_Park,11,14.3,73.9,0,4,6,True,11
2022-11-27 08:00:00,Pune_Koregaon_Park,23,29.1,83.0,0,8,6,True,11
2022-11-27 12:00:00,Pune_Koregaon_Park,11,28.7,64.8,1,12,6,True,11
2022-11-27 16:00:00,Pune_Koregaon_Park,12,19.4,87.9,0,16,6,True,11
2022-11-27 20:00:00,Pune_Koregaon_Park,21,14.7,79.6,0,20,6,True,11
2022-11-28 00:00:00,Pune_Koregaon_Park,13,31.2,62.1,0,0,0,False,11
2022-11-28 04:00:00,Pune_Koregaon_Park,18,31.8,65.0,0,4,0,False,11
2022-11-28 08:00:00,Pune_Koregaon_Park,28,26.4,75.9,0,8,0,False,11
2022-11-28 12:00:00,Pune_Koregaon_Park,17,24.7,79.5,0,12,0,False,11
2022-11-28 16:00:00,Pune_Koregaon_Park,16,23.0,86.8,0,16,0,False,11
2022-11-28 20:00:00,Pune_Koregaon_Park,26,39.2,84.9,1,20,0,False,11
2022-11-29 00:00:00,Pune_Koregaon_Park,20,6.8,76.1,0,0,1,False,11
2022-11-29 04:00:00,Pune_Koregaon_Park,18,32.8,87.3,1,4,1,False,11
2022-11-29 08:00:00,Pune_Koregaon_Park,19,24.2,67.5,0,8,1,False,11
2022-11-29 12:00:00,Pune_Koregaon_Park,19,16.9,66.8,0,12,1,False,11
2022-11-29 16:00:00,Pune_Koregaon_Park,22,42.7,86.8,0,16,1,False,11
2022-11-29 20:00:00,Pune_Koregaon_Park,25,30.1,72.5,0,20,1,False,11
2022-11-30 00:00:00,Pune_Koregaon_Park,16,31.5,63.1,0,0,2,False,11
2022-11-30 04:00:00,Pune_Koregaon_Park,14,29.2,71.2,0,4,2,False,11
2022-11-30 08:00:00,Pune_Koregaon_Park,25,31.4,79.0,0,8,2,False,11
2022-11-30 12:00:00,Pune_Koregaon_Park,15,38.1,69.2,1,12,2,False,11
2022-11-30 16:00:00,Pune_Koregaon_Park,18,47.0,64.0,0,16,2,False,11
2022-11-30 20:00:00,Pune_Koregaon_Park,31,38.5,75.4,0,20,2,False,11
2022-12-01 00:00:00,Pune_Koregaon_Park,14,39.0,90.0,1,0,3,False,12
2022-12-01 04:00:00,Pune_Koregaon_Park,14,32.5,62.0,0,4,3,False,12
2022-12-01 08:00:00,Pune_Koregaon_Park,28,13.3,75.3,0,8,3,False,12
2022-12-01 12:00:00,Pune_Koregaon_Park,19,35.8,87.3,0,12,3,False,12
2022-12-01 16:00:00,Pune_Koregaon_Park,18,19.9,63.2,0,16,3,False,12
2022-12-01 20:00:00,Pune_Koregaon_Park,31,24.3,89.9,0,20,3,False,12
2022-12-02 00:00:00,Pune_Koregaon_Park,15,14.2,84.7,0,0,4,False,12
2022-12-02 04:00:00,Pune_Koregaon_Park,23,25.9,81.2,0,4,4,False,12
2022-12-02 08:00:00,Pune_Koregaon_Park,27,30.6,72.3,0,8,4,False,12
2022-12-02 12:00:00,Pune_Koregaon_Park,21,30.8,65.1,0,12,4,False,12
2022-12-02 16:00:00,Pune_Koregaon_Park,18,38.2,79.2,0,16,4,False,12
2022-12-02 20:00:00,Pune_Koregaon_Park,28,45.9,64.5,0,20,4,False,12
2022-12-03 00:00:00,Pune_Koregaon_Park,12,22.1,69.6,0,0,5,True,12
2022-12-03 04:00:00,Pune_Koregaon_Park,13,30.0,67.6,0,4,5,True,12
2022-12-03 08:00:00,Pune_Koregaon_Park,18,32.7,89.4,0,8,5,True,12
2022-12-03 12:00:00,Pune_Koregaon_Park,11,20.0,70.3,0,12,5,True,12
2022-12-03 16:00:00,Pune_Koregaon_Park,11,24.0,74.1,0,16,5,True,12
2022-12-03 20:00:00,Pune_Koregaon_Park,22,33.1,88.9,0,20,5,True,12
2022-12-04 00:00:00,Pune_Koregaon_Park,9,29.2,67.5,0,0,6,True,12
2022-12-04 04:00:00,Pune_Koregaon_Park,13,31.6,62.3,0,4,6,True,12
2022-12-04 08:00:00,Pune_Koregaon_Park,18,21.2,88.5,0,8,6,True,12
2022-12-04 12:00:00,Pune_Koregaon_Park,13,27.6,72.0,0,12,6,True,12
2022-12-04 16:00:00,Pune_Koregaon_Park,15,11.1,81.0,0,16,6,True,12
2022-12-04 20:00:00,Pune_Koregaon_Park,18,30.6,82.2,0,20,6,True,12
2022-12-05 00:00:00,Pune_Koregaon_Park,13,31.6,67.0,1,0,0,False,12
2022-12-05 04:00:00,Pune_Koregaon_Park,21,21.7,65.5,0,4,0,False,12
2022-12-05 08:00:00,Pune_Koregaon_Park,25,52.5,63.8,0,8,0,False,12
2022-12-05 12:00:00,Pune_Koregaon_Park,15,36.7,80.5,0,12,0,False,12
2022-12-05 16:00:00,Pune_Koregaon_Park,17,28.8,74.5,1,16,0,False,12
2022-12-05 20:00:00,Pune_Koregaon_Park,33,31.4,86.0,0,20,0,False,12
2022-12-06 00:00:00,Pune_Koregaon_Park,15,10.5,66.5,0,0,1,False,12
2022-12-06 04:00:00,Pune_Koregaon_Park,16,33.2,70.4,0,4,1,False,12
2022-12-06 08:00:00,Pune_Koregaon_Park,27,39.7,62.8,0,8,1,False,12
2022-12-06 12:00:00,Pune_Koregaon_Park,18,15.2,75.6,0,12,1,False,12
2022-12-06 16:00:00,Pune_Koregaon_Park,19,31.2,84.3,0,16,1,False,12
2022-12-06 20:00:00,Pune_Koregaon_Park,31,40.0,80.0,0,20,1,False,12
2022-12-07 00:00:00,Pune_Koregaon_Park,17,41.3,79.2,1,0,2,False,12
2022-12-07 04:00:00,Pune_Koregaon_Park,19,41.4,64.0,0,4,2,False,12
2022-12-07 08:00:00,Pune_Koregaon_Park,28,29.4,66.3,0,8,2,False,12
2022-12-07 12:00:00,Pune_Koregaon_Park,21,33.0,83.2,0,12,2,False,12
2022-12-07 16:00:00,Pune_Koregaon_Park,17,29.7,63.2,0,16,2,False,12
2022-12-07 20:00:00,Pune_Koregaon_Park,26,24.2,81.6,1,20,2,False,12
2022-12-08 00:00:00,Pune_Koregaon_Park,16,37.5,79.1,1,0,3,False,12
2022-12-08 04:00:00,Pune_Koregaon_Park,13,31.5,86.0,0,4,3,False,12
2022-12-08 08:00:00,Pune_Koregaon_Park,24,22.3,82.1,0,8,3,False,12
2022-12-08 12:00:00,Pune_Koregaon_Park,19,13.6,85.7,0,12,3,False,12
2022-12-08 16:00:00,Pune_Koregaon_Park,16,24.7,77.1,0,16,3,False,12
2022-12-08 20:00:00,Pune_Koregaon_Park,23,26.8,79.5,1,20,3,False,12
2022-12-09 00:00:00,Pune_Koregaon_Park,16,31.5,60.8,0,0,4,False,12
2022-12-09 04:00:00,Pune_Koregaon_Park,19,25.8,63.8,0,4,4,False,12
2022-12-09 08:00:00,Pune_Koregaon_Park,28,46.0,82.1,0,8,4,False,12
2022-12-09 12:00:00,Pune_Koregaon_Park,15,20.0,82.8,0,12,4,False,12
2022-12-09 16:00:00,Pune_Koregaon_Park,19,10.4,89.2,0,16,4,False,12
2022-12-09 20:00:00,Pune_Koregaon_Park,29,37.2,87.0,1,20,4,False,12
2022-12-10 00:00:00,Pune_Koregaon_Park,14,32.5,72.1,0,0,5,True,12
2022-12-10 04:00:00,Pune_Koregaon_Park,15,19.7,70.6,1,4,5,True,12
2022-12-10 08:00:00,Pune_Koregaon_Park,19,25.4,78.6,0,8,5,True,12
2022-12-10 12:00:00,Pune_Koregaon_Park,14,27.7,71.3,1,12,5,True,12
2022-12-10 16:00:00,Pune_Koregaon_Park,12,19.0,73.9,0,16,5,True,12
2022-12-10 20:00:00,Pune_Koregaon_Park,23,27.0,75.5,0,20,5,True,12
2022-12-11 00:00:00,Pune_Koregaon_Park,14,33.3,88.4,0,0,6,True,12
2022-12-11 04:00:00,Pune_Koregaon_Park,15,30.5,81.0,1,4,6,True,12
2022-12-11 08:00:00,Pune_Koregaon_Park,19,29.0,81.5,0,8,6,True,12
2022-12-11 12:00:00,Pune_Koregaon_Park,11,32.3,73.2,0,12,6,True,12
2022-12-11 16:00:00,Pune_Koregaon_Park,12,37.7,80.8,0,16,6,True,12
2022-12-11 20:00:00,Pune_Koregaon_Park,24,18.1,86.9,0,20,6,True,12
2022-12-12 00:00:00,Pune_Koregaon_Park,20,17.9,88.2,0,0,0,False,12
2022-12-12 04:00:00,Pune_Koregaon_Park,17,16.9,71.3,0,4,0,False,12
2022-12-12 08:00:00,Pune_Koregaon_Park,21,28.0,89.9,0,8,0,False,12
2022-12-12 12:00:00,Pune_Koregaon_Park,19,31.2,79.1,0,12,0,False,12
2022-12-12 16:00:00,Pune_Koregaon_Park,13,29.4,72.2,0,16,0,False,12
2022-12-12 20:00:00,Pune_Koregaon_Park,35,31.3,70.7,0,20,0,False,12
2022-12-13 00:00:00,Pune_Koregaon_Park,15,34.3,77.8,0,0,1,False,12
2022-12-13 04:00:00,Pune_Koregaon_Park,16,28.7,70.8,0,4,1,False,12
2022-12-13 08:00:00,Pune_Koregaon_Park,23,25.0,64.3,0,8,1,False,12
2022-12-13 12:00:00,Pune_Koregaon_Park,14,20.9,83.7,0,12,1,False,12
2022-12-13 16:00:00,Pune_Koregaon_Park,13,32.6,61.8,0,16,1,False,12
2022-12-13 20:00:00,Pune_Koregaon_Park,29,27.6,75.1,0,20,1,False,12
2022-12-14 00:00:00,Pune_Koregaon_Park,18,20.5,80.9,0,0,2,False,12
2022-12-14 04:00:00,Pune_Koregaon_Park,19,25.2,68.2,0,4,2,False,12
2022-12-14 08:00:00,Pune_Koregaon_Park,30,21.2,67.9,0,8,2,False,12
2022-12-14 12:00:00,Pune_Koregaon_Park,19,26.8,64.9,0,12,2,False,12
2022-12-14 16:00:00,Pune_Koregaon_Park,20,20.4,71.8,0,16,2,False,12
2022-12-14 20:00:00,Pune_Koregaon_Park,27,31.1,73.8,0,20,2,False,12
2022-12-15 00:00:00,Pune_Koregaon_Park,20,37.8,66.8,1,0,3,False,12
2022-12-15 04:00:00,Pune_Koregaon_Park,21,34.2,75.5,0,4,3,False,12
2022-12-15 08:00:00,Pune_Koregaon_Park,24,17.2,60.5,0,8,3,False,12
2022-12-15 12:00:00,Pune_Koregaon_Park,17,26.7,78.5,0,12,3,False,12
2022-12-15 16:00:00,Pune_Koregaon_Park,20,27.2,81.1,0,16,3,False,12
2022-12-15 20:00:00,Pune_Koregaon_Park,27,41.8,62.2,0,20,3,False,12
2022-12-16 00:00:00,Pune_Koregaon_Park,20,34.2,86.0,0,0,4,False,12
2022-12-16 04:00:00,Pune_Koregaon_Park,17,28.9,83.0,1,4,4,False,12
2022-12-16 08:00:00,Pune_Koregaon_Park,26,28.7,63.6,0,8,4,False,12
2022-12-16 12:00:00,Pune_Koregaon_Park,15,26.4,87.0,0,12,4,False,12
2022-12-16 16:00:00,Pune_Koregaon_Park,21,31.6,87.7,0,16,4,False,12
2022-12-16 20:00:00,Pune_Koregaon_Park,23,30.0,67.4,0,20,4,False,12
2022-12-17 00:00:00,Pune_Koregaon_Park,11,27.0,82.0,0,0,5,True,12
2022-12-17 04:00:00,Pune_Koregaon_Park,15,29.1,67.6,0,4,5,True,12
2022-12-17 08:00:00,Pune_Koregaon_Park,19,28.2,61.5,0,8,5,True,12
2022-12-17 12:00:00,Pune_Koregaon_Park,16,19.7,75.1,1,12,5,True,12
2022-12-17 16:00:00,Pune_Koregaon_Park,12,22.9,77.8,0,16,5,True,12
2022-12-17 20:00:00,Pune_Koregaon_Park,21,26.4,85.5,0,20,5,True,12
2022-12-18 00:00:00,Pune_Koregaon_Park,13,25.9,76.2,0,0,6,True,12
2022-12-18 04:00:00,Pune_Koregaon_Park,10,20.9,64.4,0,4,6,True,12
2022-12-18 08:00:00,Pune_Koregaon_Park,21,31.9,84.5,1,8,6,True,12
2022-12-18 12:00:00,Pune_Koregaon_Park,13,15.6,85.9,1,12,6,True,12
2022-12-18 16:00:00,Pune_Koregaon_Park,12,26.2,63.9,0,16,6,True,12
2022-12-18 20:00:00,Pune_Koregaon_Park,21,29.2,81.9,0,20,6,True,12
2022-12-19 00:00:00,Pune_Koregaon_Park,19,29.0,84.1,0,0,0,False,12
2022-12-19 04:00:00,Pune_Koregaon_Park,15,28.8,67.0,0,4,0,False,12
2022-12-19 08:00:00,Pune_Koregaon_Park,26,32.5,89.1,0,8,0,False,12
2022-12-19 12:00:00,Pune_Koregaon_Park,18,34.4,84.2,0,12,0,False,12
2022-12-19 16:00:00,Pune_Koregaon_Park,19,33.6,63.0,0,16,0,False,12
2022-12-19 20:00:00,Pune_Koregaon_Park,31,35.2,82.3,0,20,0,False,12
2022-12-20 00:00:00,Pune_Koregaon_Park,17,28.6,75.3,0,0,1,False,12
2022-12-20 04:00:00,Pune_Koregaon_Park,15,33.6,76.5,1,4,1,False,12
2022-12-20 08:00:00,Pune_Koregaon_Park,22,36.5,78.0,0,8,1,False,12
2022-12-20 12:00:00,Pune_Koregaon_Park,16,30.1,74.4,0,12,1,False,12
2022-12-20 16:00:00,Pune_Koregaon_Park,15,45.6,86.5,0,16,1,False,12
2022-12-20 20:00:00,Pune_Koregaon_Park,34,32.0,63.0,0,20,1,False,12
2022-12-21 00:00:00,Pune_Koregaon_Park,15,24.8,68.4,0,0,2,False,12
2022-12-21 04:00:00,Pune_Koregaon_Park,15,21.2,65.1,0,4,2,False,12
2022-12-21 08:00:00,Pune_Koregaon_Park,27,20.4,78.3,0,8,2,False,12
2022-12-21 12:00:00,Pune_Koregaon_Park,21,33.0,89.3,0,12,2,False,12
2022-12-21 16:00:00,Pune_Koregaon_Park,22,18.4,64.7,0,16,2,False,12
2022-12-21 20:00:00,Pune_Koregaon_Park,34,29.1,83.7,1,20,2,False,12
2022-12-22 00:00:00,Pune_Koregaon_Park,22,26.4,65.8,0,0,3,False,12
2022-12-22 04:00:00,Pune_Koregaon_Park,18,30.1,84.5,0,4,3,False,12
2022-12-22 08:00:00,Pune_Koregaon_Park,23,35.6,79.1,1,8,3,False,12
2022-12-22 12:00:00,Pune_Koregaon_Park,17,12.1,64.6,1,12,3,False,12
2022-12-22 16:00:00,Pune_Koregaon_Park,15,23.9,68.1,0,16,3,False,12
2022-12-22 20:00:00,Pune_Koregaon_Park,25,29.0,75.9,0,20,3,False,12
2022-12-23 00:00:00,Pune_Koregaon_Park,15,34.9,68.7,0,0,4,False,12
2022-12-23 04:00:00,Pune_Koregaon_Park,22,30.8,79.9,0,4,4,False,12
2022-12-23 08:00:00,Pune_Koregaon_Park,29,26.0,77.7,0,8,4,False,12
2022-12-23 12:00:00,Pune_Koregaon_Park,12,20.0,60.4,0,12,4,False,12
2022-12-23 16:00:00,Pune_Koregaon_Park,14,27.7,87.9,0,16,4,False,12
2022-12-23 20:00:00,Pune_Koregaon_Park,22,13.7,85.2,0,20,4,False,12
2022-12-24 00:00:00,Pune_Koregaon_Park,15,30.4,68.3,1,0,5,True,12
2022-12-24 04:00:00,Pune_Koregaon_Park,14,33.1,73.9,0,4,5,True,12
2022-12-24 08:00:00,Pune_Koregaon_Park,15,30.9,68.9,0,8,5,True,12
2022-12-24 12:00:00,Pune_Koregaon_Park,14,36.5,77.0,0,12,5,True,12
2022-12-24 16:00:00,Pune_Koregaon_Park,9,32.3,76.2,0,16,5,True,12
2022-12-24 20:00:00,Pune_Koregaon_Park,20,25.7,68.9,0,20,5,True,12
2022-12-25 00:00:00,Pune_Koregaon_Park,13,31.2,87.0,1,0,6,True,12
2022-12-25 04:00:00,Pune_Koregaon_Park,14,16.0,67.7,0,4,6,True,12
2022-12-25 08:00:00,Pune_Koregaon_Park,19,12.9,75.0,0,8,6,True,12
2022-12-25 12:00:00,Pune_Koregaon_Park,10,38.0,78.5,0,12,6,True,12
2022-12-25 16:00:00,Pune_Koregaon_Park,13,24.6,85.5,1,16,6,True,12
2022-12-25 20:00:00,Pune_Koregaon_Park,15,39.3,88.1,0,20,6,True,12
2022-12-26 00:00:00,Pune_Koregaon_Park,20,26.4,64.4,0,0,0,False,12
2022-12-26 04:00:00,Pune_Koregaon_Park,14,29.0,64.4,0,4,0,False,12
2022-12-26 08:00:00,Pune_Koregaon_Park,24,35.1,80.7,0,8,0,False,12
2022-12-26 12:00:00,Pune_Koregaon_Park,16,17.9,77.1,0,12,0,False,12
2022-12-26 16:00:00,Pune_Koregaon_Park,20,26.9,68.0,0,16,0,False,12
2022-12-26 20:00:00,Pune_Koregaon_Park,29,21.6,81.5,0,20,0,False,12
2022-12-27 00:00:00,Pune_Koregaon_Park,16,37.6,87.0,1,0,1,False,12
2022-12-27 04:00:00,Pune_Koregaon_Park,13,14.8,84.3,1,4,1,False,12
2022-12-27 08:00:00,Pune_Koregaon_Park,25,11.7,74.2,0,8,1,False,12
2022-12-27 12:00:00,Pune_Koregaon_Park,20,21.3,65.1,1,12,1,False,12
2022-12-27 16:00:00,Pune_Koregaon_Park,16,23.8,81.5,0,16,1,False,12
2022-12-27 20:00:00,Pune_Koregaon_Park,35,28.1,85.6,0,20,1,False,12
2022-12-28 00:00:00,Pune_Koregaon_Park,21,37.6,85.7,0,0,2,False,12
2022-12-28 04:00:00,Pune_Koregaon_Park,17,14.8,73.0,1,4,2,False,12
2022-12-28 08:00:00,Pune_Koregaon_Park,32,20.5,82.9,1,8,2,False,12
2022-12-28 12:00:00,Pune_Koregaon_Park,18,16.7,61.4,0,12,2,False,12
2022-12-28 16:00:00,Pune_Koregaon_Park,17,21.8,65.9,0,16,2,False,12
2022-12-28 20:00:00,Pune_Koregaon_Park,30,47.3,70.7,0,20,2,False,12
2022-12-29 00:00:00,Pune_Koregaon_Park,16,33.1,61.9,0,0,3,False,12
2022-12-29 04:00:00,Pune_Koregaon_Park,20,15.7,85.1,0,4,3,False,12
2022-12-29 08:00:00,Pune_Koregaon_Park,19,28.3,60.9,0,8,3,False,12
2022-12-29 12:00:00,Pune_Koregaon_Park,19,23.2,70.7,0,12,3,False,12
2022-12-29 16:00:00,Pune_Koregaon_Park,15,23.3,88.9,0,16,3,False,12
2022-12-29 20:00:00,Pune_Koregaon_Park,25,28.8,70.3,0,20,3,False,12
2022-12-30 00:00:00,Pune_Koregaon_Park,16,30.3,88.2,0,0,4,False,12
2022-12-30 04:00:00,Pune_Koregaon_Park,20,29.3,76.3,0,4,4,False,12
2022-12-30 08:00:00,Pune_Koregaon_Park,25,32.2,60.8,0,8,4,False,12
2022-12-30 12:00:00,Pune_Koregaon_Park,13,28.2,85.2,0,12,4,False,12
2022-12-30 16:00:00,Pune_Koregaon_Park,14,17.2,88.1,0,16,4,False,12
2022-12-30 20:00:00,Pune_Koregaon_Park,33,25.8,80.6,0,20,4,False,12
2022-12-31 00:00:00,Pune_Koregaon_Park,16,36.3,82.5,1,0,5,True,12
2022-12-31 04:00:00,Pune_Koregaon_Park,13,26.6,65.3,0,4,5,True,12
2022-12-31 08:00:00,Pune_Koregaon_Park,16,24.1,66.2,0,8,5,True,12
2022-12-31 12:00:00,Pune_Koregaon_Park,12,30.1,85.4,1,12,5,True,12
2022-12-31 16:00:00,Pune_Koregaon_Park,16,29.0,82.6,0,16,5,True,12
2022-12-31 20:00:00,Pune_Koregaon_Park,25,33.6,67.4,1,20,5,True,12
2023-01-01 00:00:00,Pune_Koregaon_Park,12,22.2,85.5,1,0,6,True,1
2023-01-01 04:00:00,Pune_Koregaon_Park,10,33.2,71.6,0,4,6,True,1
2023-01-01 08:00:00,Pune_Koregaon_Park,21,36.7,60.5,0,8,6,True,1
2023-01-01 12:00:00,Pune_Koregaon_Park,12,28.9,67.5,0,12,6,True,1
2023-01-01 16:00:00,Pune_Koregaon_Park,14,41.3,75.7,0,16,6,True,1
2023-01-01 20:00:00,Pune_Koregaon_Park,15,33.1,82.7,1,20,6,True,1
2023-01-02 00:00:00,Pune_Koregaon_Park,18,24.2,72.1,1,0,0,False,1
2023-01-02 04:00:00,Pune_Koregaon_Park,17,22.0,85.4,0,4,0,False,1
2023-01-02 08:00:00,Pune_Koregaon_Park,26,21.4,79.3,0,8,0,False,1
2023-01-02 12:00:00,Pune_Koregaon_Park,19,21.5,72.5,0,12,0,False,1
2023-01-02 16:00:00,Pune_Koregaon_Park,19,31.5,85.5,0,16,0,False,1
2023-01-02 20:00:00,Pune_Koregaon_Park,33,8.1,63.9,0,20,0,False,1
2023-01-03 00:00:00,Pune_Koregaon_Park,26,30.3,66.2,0,0,1,False,1
2023-01-03 04:00:00,Pune_Koregaon_Park,19,43.6,63.4,0,4,1,False,1
2023-01-03 08:00:00,Pune_Koregaon_Park,29,32.0,80.5,0,8,1,False,1
2023-01-03 12:00:00,Pune_Koregaon_Park,15,26.2,74.4,0,12,1,False,1
2023-01-03 16:00:00,Pune_Koregaon_Park,22,28.6,80.4,0,16,1,False,1
2023-01-03 20:00:00,Pune_Koregaon_Park,31,29.4,70.0,0,20,1,False,1
2023-01-04 00:00:00,Pune_Koregaon_Park,16,51.9,80.2,0,0,2,False,1
2023-01-04 04:00:00,Pune_Koregaon_Park,18,39.0,86.0,0,4,2,False,1
2023-01-04 08:00:00,Pune_Koregaon_Park,30,21.9,65.4,0,8,2,False,1
2023-01-04 12:00:00,Pune_Koregaon_Park,20,17.9,83.9,0,12,2,False,1
2023-01-04 16:00:00,Pune_Koregaon_Park,16,34.1,77.5,0,16,2,False,1
2023-01-04 20:00:00,Pune_Koregaon_Park,29,26.5,77.4,0,20,2,False,1
2023-01-05 00:00:00,Pune_Koregaon_Park,14,37.5,83.7,0,0,3,False,1
2023-01-05 04:00:00,Pune_Koregaon_Park,16,30.9,83.7,0,4,3,False,1
2023-01-05 08:00:00,Pune_Koregaon_Park,23,7.7,73.0,0,8,3,False,1
2023-01-05 12:00:00,Pune_Koregaon_Park,21,29.3,74.2,0,12,3,False,1
2023-01-05 16:00:00,Pune_Koregaon_Park,18,18.1,76.9,0,16,3,False,1
2023-01-05 20:00:00,Pune_Koregaon_Park,31,32.7,88.4,0,20,3,False,1
2023-01-06 00:00:00,Pune_Koregaon_Park,17,22.2,73.6,0,0,4,False,1
2023-01-06 04:00:00,Pune_Koregaon_Park,21,13.9,72.0,1,4,4,False,1
2023-01-06 08:00:00,Pune_Koregaon_Park,28,39.1,84.7,0,8,4,False,1
2023-01-06 12:00:00,Pune_Koregaon_Park,16,26.1,72.5,0,12,4,False,1
2023-01-06 16:00:00,Pune_Koregaon_Park,19,19.5,72.1,0,16,4,False,1
2023-01-06 20:00:00,Pune_Koregaon_Park,29,21.6,82.1,0,20,4,False,1
2023-01-07 00:00:00,Pune_Koregaon_Park,16,30.5,65.0,0,0,5,True,1
2023-01-07 04:00:00,Pune_Koregaon_Park,12,40.5,69.1,0,4,5,True,1
2023-01-07 08:00:00,Pune_Koregaon_Park,20,14.8,88.9,1,8,5,True,1
2023-01-07 12:00:00,Pune_Koregaon_Park,12,35.1,77.6,0,12,5,True,1
2023-01-07 16:00:00,Pune_Koregaon_Park,13,18.3,61.8,0,16,5,True,1
2023-01-07 20:00:00,Pune_Koregaon_Park,18,32.9,63.7,0,20,5,True,1
2023-01-08 00:00:00,Pune_Koregaon_Park,11,34.6,88.7,0,0,6,True,1
2023-01-08 04:00:00,Pune_Koregaon_Park,10,10.5,86.2,0,4,6,True,1
2023-01-08 08:00:00,Pune_Koregaon_Park,25,35.6,80.1,0,8,6,True,1
2023-01-08 12:00:00,Pune_Koregaon_Park,13,18.5,82.0,0,12,6,True,1
2023-01-08 16:00:00,Pune_Koregaon_Park,11,21.0,65.8,0,16,6,True,1
2023-01-08 20:00:00,Pune_Koregaon_Park,21,27.4,87.1,0,20,6,True,1
2023-01-09 00:00:00,Pune_Koregaon_Park,21,14.9,87.5,1,0,0,False,1
2023-01-09 04:00:00,Pune_Koregaon_Park,15,28.7,63.8,0,4,0,False,1
2023-01-09 08:00:00,Pune_Koregaon_Park,22,24.4,67.1,0,8,0,False,1
2023-01-09 12:00:00,Pune_Koregaon_Park,18,12.0,61.1,1,12,0,False,1
2023-01-09 16:00:00,Pune_Koregaon_Park,13,36.2,87.4,0,16,0,False,1
2023-01-09 20:00:00,Pune_Koregaon_Park,28,28.5,78.3,0,20,0,False,1
2023-01-10 00:00:00,Pune_Koregaon_Park,14,20.1,87.8,0,0,1,False,1
2023-01-10 04:00:00,Pune_Koregaon_Park,14,29.7,73.8,0,4,1,False,1
2023-01-10 08:00:00,Pune_Koregaon_Park,19,26.1,80.6,0,8,1,False,1
2023-01-10 12:00:00,Pune_Koregaon_Park,16,21.1,84.4,0,12,1,False,1
2023-01-10 16:00:00,Pune_Koregaon_Park,13,32.7,60.5,0,16,1,False,1
2023-01-10 20:00:00,Pune_Koregaon_Park,27,18.9,62.8,0,20,1,False,1
2023-01-11 00:00:00,Pune_Koregaon_Park,16,24.8,61.5,0,0,2,False,1
2023-01-11 04:00:00,Pune_Koregaon_Park,13,8.8,79.9,0,4,2,False,1
2023-01-11 08:00:00,Pune_Koregaon_Park,25,36.8,81.4,0,8,2,False,1
2023-01-11 12:00:00,Pune_Koregaon_Park,15,39.8,61.7,0,12,2,False,1
2023-01-11 16:00:00,Pune_Koregaon_Park,21,32.0,64.3,0,16,2,False,1
2023-01-11 20:00:00,Pune_Koregaon_Park,35,28.6,80.8,0,20,2,False,1
